"","data_id","age","ethnicity","mom_ed","sex","age_y","college_grad","total","M1_F","M1_SE","M2_F","M2_SE","M3_F","M3_SE"
"1773",131618,24,"White","Some College","Male",1,0,4,-0.255246171663964,0.192897797292023,-0.522807209104961,0.434379765907418,0.0408165432250395,0.143695998844475
"1774",131619,18,"Black","College","Male",1,1,3,-0.374161604439187,0.218336251967976,-0.811409173947734,0.472920429470282,-0.0615161093623733,0.165677083946722
"1775",131620,24,"Black","College","Male",1,1,30,1.07723908537357,0.113755801032862,1.98689484397748,0.204645339875076,0.8656002489344,0.0684643114379747
"1776",131621,29,"Black","College","Male",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1777",131623,24,"White","Graduate","Male",1,0,7,0.0906214070624302,0.136303494169484,0.0647318967162823,0.312909861167672,0.234291620513671,0.101613020909908
"1778",131624,18,"White","Graduate","Male",1,0,5,-0.158024795885703,0.174554329085391,-0.326470839295209,0.322321290441066,0.102946045666399,0.10394017293897
"1779",131625,24,"White","Graduate","Male",1,0,18,0.606794703545365,0.0854381578601776,1.13763041818382,0.162694337118554,0.588154089458845,0.0577755964337671
"1780",131626,26,"White","Graduate","Male",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1781",131628,20,"White","Some College","Female",1,0,4,-0.255246171663964,0.192897797292023,-0.522807209104961,0.434379765907418,0.0408165432250395,0.143695998844475
"1782",131629,25,"White","Some College","Female",0,0,16,0.510485162276264,0.105917066453514,0.911630031064526,0.235082554878676,0.51126699043113,0.074989608129836
"1783",131630,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1784",131631,24,"White","College","Male",1,1,6,-0.0160117524372859,0.151408168402711,-0.133054608321828,0.232519905033342,0.168079671495168,0.0797955634017999
"1785",131632,30,"White","College","Male",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1786",131633,20,"White","Secondary","Male",1,0,7,0.0537919634368801,0.141634366420085,-0.0381845031744992,0.275960738137037,0.200898372484626,0.0915497440778478
"1787",131634,24,"Asian","Some College","Male",1,0,20,0.670304057749221,0.101844767299237,1.24157413789969,0.169616140723694,0.625531484480681,0.0557399478123087
"1788",131635,30,"Asian","Some College","Male",0,0,28,0.995153333301509,0.100472324386776,1.81388991370619,0.215042058980272,0.812612189950836,0.0665820175198238
"1789",131636,20,"White","Graduate","Female",1,0,3,-0.374161604439187,0.218336251967976,-0.811409173947734,0.472920429470282,-0.0615161093623733,0.165677083946722
"1790",131638,25,"White","College","Female",0,1,5,-0.109322773233618,0.166074326947152,-0.242076407529873,0.255603219351346,0.130051178257235,0.0843215039246215
"1791",131639,30,"White","College","Female",0,1,22,0.776605735523801,0.0894719067900165,1.4281429983964,0.180976740842985,0.680463040419073,0.0560842075296932
"1792",131640,24,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1793",131642,24,"White","College","Male",1,1,13,0.362860274090286,0.103457664441484,0.613842035947354,0.146724495228578,0.414351241628675,0.049426647614186
"1794",131644,25,"White","Some College","Male",0,0,10,0.234059844782482,0.119738174575503,0.472418199644681,0.225395351538903,0.366767823724368,0.0756561640363805
"1795",131645,24,"Hispanic","Some College","Female",1,0,24,0.809949076104175,0.0868115998991773,1.49627074136354,0.167742067251958,0.701467752551787,0.0557679925933544
"1796",131647,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1797",131648,25,"White","College","Female",0,1,18,0.601234658755908,0.0851183988911829,1.12759715093724,0.165681410502469,0.584355496942845,0.0587525392914379
"1798",131650,22,"White","Secondary","Male",1,0,20,0.68680281189328,0.104155417939723,1.26329143830785,0.174733574741301,0.632475224756449,0.0563155211088681
"1799",131652,20,"White","Some College","Female",1,0,1,-0.77483351549896,0.333899343222891,-1.57723556328367,0.881036405485197,-0.250762453530939,0.18835212940257
"1800",131653,24,"White","Some College","Female",1,0,20,0.639021216729273,0.0935280243935708,1.19249872189979,0.159384352294106,0.608678340619194,0.0550034518790521
"1801",131654,30,"White","Secondary","Female",0,0,34,1.39918404938601,0.162560981933142,2.50196348171858,0.263374056400957,1.03741779778268,0.0859714327647349
"1802",131655,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1803",131656,24,"White","College","Female",1,1,24,0.864700932828051,0.101991288682235,1.58656144662374,0.16428716222902,0.735574241875752,0.0601480552032553
"1804",131657,30,"White","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1805",131658,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1806",131659,24,"White","College","Male",1,1,30,1.10090715544124,0.117549795965669,2.02816950103022,0.203116303335229,0.879949412888665,0.0692275616052885
"1807",131660,25,"White","College","Female",0,1,9,0.195373884079781,0.121959180438396,0.381325596692172,0.281043432577076,0.335666580718715,0.0934552175703845
"1808",131662,25,"White","College","Female",0,1,2,-0.572859381898313,0.269754849305495,-1.14436632615917,0.460293794078851,-0.179222870589726,0.138667683859512
"1809",131665,24,"White","Graduate","Male",1,0,20,0.690342990585605,0.104427732942601,1.26912561440431,0.176019227247515,0.634281041848659,0.0564583488821226
"1810",131667,18,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1811",131668,18,"White","Graduate","Male",1,0,3,-0.380383248913806,0.219770826383514,-0.808615740957192,0.473135857979618,-0.060148939933963,0.165699406432858
"1812",131669,24,"White","Graduate","Male",1,0,36,1.72718482853924,0.262358331565031,3.42582062366991,0.65817076971015,1.33973692162609,0.20703367462011
"1813",131670,30,"White","Graduate","Male",0,0,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1814",131671,19,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1815",131672,26,"White","Some Graduate","Male",0,1,13,0.445632224322474,0.102780055924292,0.767171108118663,0.216243773771422,0.466703919499107,0.0703911718476192
"1816",131675,26,"White","Some Graduate","Male",0,1,9,0.254948585843658,0.118938629182369,0.515073114541504,0.192100762133632,0.381361045560982,0.0642792644570638
"1817",131677,26,"Black","Graduate","Female",0,0,12,0.341325885049718,0.108256929970731,0.598323994002741,0.145476522543819,0.409098932939584,0.048581618923302
"1818",131678,26,"Black","Graduate","Male",0,0,19,0.62855509963151,0.090254192717474,1.17728661490375,0.158097031501446,0.603033894561118,0.0552887906777324
"1819",131680,25,"White","College","Male",0,1,8,0.0542326777149107,0.141572452844686,-0.052336393717001,0.269366434761243,0.195875791841687,0.0896852377966253
"1820",131681,30,"White","College","Male",0,1,14,0.402150307763848,0.0982681841034947,0.663932471204746,0.167743938773826,0.431862011329894,0.0570581514133578
"1821",131682,25,"White","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1822",131684,24,"White","College","Female",1,1,7,0.0295660260218563,0.145002554683126,-0.0857763132316578,0.253131741202998,0.184496736605707,0.0853651243580555
"1823",131687,25,"White","College","Female",0,1,14,0.434004013506567,0.100986663793799,0.722548927420728,0.198209874070659,0.451990668842479,0.0658078269741284
"1824",131689,21,"Asian","Some College","Female",1,0,3,-0.370984864961715,0.217607934765305,-0.81649415067822,0.472503001718054,-0.0625618704109733,0.165654573518156
"1825",131690,29,"White","College","Female",0,1,8,0.197711359392696,0.121766867716777,0.415446267484316,0.262987966340141,0.347516966709503,0.0877294698505759
"1826",131691,25,"White","College","Female",0,1,8,0.16414930048228,0.125343392476438,0.302490555826635,0.310777245555973,0.310008975081404,0.101941774747406
"1827",131692,30,"White","College","Female",0,1,15,0.506849862300226,0.106275297347367,0.907157851380321,0.235390205421142,0.509839967666363,0.0750439572640591
"1828",131694,24,"White","College","Female",1,1,26,0.917784591520769,0.107564738014122,1.66135931698518,0.185015647589242,0.764692105683602,0.0638540676214582
"1829",131695,24,"White","Secondary","Female",1,0,10,0.245091467573399,0.119325506110477,0.479733484050707,0.219925279081674,0.369136955450543,0.0739251115056658
"1830",131698,28,"White","Some College","Female",0,0,24,0.869721135160468,0.103146626227803,1.60139111039251,0.167350663698012,0.74164524418588,0.0610775833407824
"1831",131700,24,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1832",131702,18,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1833",131703,24,"White","Some Graduate","Male",1,1,11,0.296707518035737,0.115905435865346,0.556565921124292,0.160858276098022,0.39521170666983,0.0533986960050714
"1834",131704,30,"White","Some Graduate","Male",0,1,25,0.856644038245339,0.0998932466572408,1.57654017640004,0.162765187619381,0.731540167169545,0.0595059341406255
"1835",131705,24,"White","Graduate","Male",1,0,6,-0.000925063912280625,0.149251951043481,-0.112739947056115,0.240511652854268,0.175536561024659,0.082118169715377
"1836",131707,18,"Black","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1837",131708,24,"Black","Some College","Female",1,0,7,0.0332319682602014,0.144495418396266,-0.0842404798386361,0.253880121315848,0.185056186631246,0.0855761369833829
"1838",131709,30,"Black","Some College","Female",0,0,18,0.599894903594985,0.0851123596675645,1.12522971539649,0.166473387170173,0.583378374598793,0.0590198455696684
"1839",131710,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1840",131711,24,"White","College","Male",1,1,21,0.758418642219667,0.0948064757934536,1.39571700953991,0.184980701665651,0.671104989071213,0.0566695176590926
"1841",131712,30,"White","College","Male",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1842",131713,19,"White","College","Female",1,1,5,-0.150961329950558,0.173295165489717,-0.309859321300837,0.309298036783121,0.108727065042025,0.0994403420148213
"1843",131714,24,"White","College","Female",1,1,27,0.983506495298841,0.100882917075504,1.78891308742192,0.213189996520567,0.805286867179532,0.0662812961281962
"1844",131715,20,"White","Some College","Female",1,0,6,-0.0802921871133421,0.161264622389184,-0.221289954705032,0.241859636521128,0.136818517077847,0.080899467496535
"1845",131716,24,"White","Some College","Female",1,0,23,0.813524294791678,0.0874117313178461,1.50659832038017,0.165808535749601,0.70500003313625,0.0559805488920972
"1846",131717,25,"White","College","Female",0,1,30,1.10083606507893,0.117540204589123,2.02930918945693,0.203125160420418,0.88037603144093,0.0692559015791518
"1847",131718,30,"White","College","Female",0,1,34,1.39705931028296,0.162094813105371,2.49958108356263,0.262516592365472,1.03668349742897,0.0856709657663504
"1848",131719,24,"White","College","Male",1,1,12,0.315304137993984,0.113308193209662,0.569567280082038,0.153435491207551,0.399544746614406,0.0508459249355342
"1849",131721,24,"White","Graduate","Female",1,0,4,-0.243071693195376,0.190491034907325,-0.476858366604918,0.4152607538473,0.0560190000203045,0.135911653771967
"1850",131722,25,"White","College","Female",0,1,12,0.324074242202725,0.111772943463015,0.576352646388119,0.150397163277906,0.401739420560373,0.0498747135194257
"1851",131723,18,"White","Graduate","Female",1,0,6,-0.0802921871133421,0.161264622389184,-0.221289954705032,0.241859636521128,0.136818517077847,0.080899467496535
"1852",131725,25,"White","College","Female",0,1,5,-0.164578373758419,0.175731201694738,-0.336883012245851,0.330259297103578,0.0998040924104269,0.106375408019216
"1853",131726,24,"White","College","Female",1,1,1,-0.835088420851448,0.355045754508616,-1.83716982837034,1.06032599386943,-0.292859776922463,0.256244130030179
"1854",131727,30,"White","College","Female",0,1,6,-0.0604286797820658,0.158096632442437,-0.194131858025706,0.229508589359563,0.146254518941371,0.0780381770846395
"1855",131728,18,"Asian","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1856",131729,24,"Black","Graduate","Female",1,0,21,0.713753917821346,0.104188432195975,1.30505393860896,0.18253038502217,0.645176552085031,0.0571150568599418
"1857",131730,29,"Black","Graduate","Female",0,0,33,1.33737021775045,0.149604404863686,2.41748953144425,0.248063994049158,1.01040499136284,0.0806059056884755
"1858",131731,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1859",131732,24,"White","College","Female",1,1,24,0.836757478726457,0.0938137504713237,1.54309588003032,0.161423411809607,0.71828052167253,0.0574493705730726
"1860",131734,26,"White","Graduate","Female",0,0,33,1.35986030821069,0.154196990802633,2.45364899362439,0.251417869068897,1.02192892473593,0.0816921371445965
"1861",131737,25,"White","College","Female",0,1,35,1.52626472391874,0.194603989873559,2.73609678740685,0.428736510185205,1.11694637146937,0.145682024140428
"1862",131738,30,"White","College","Female",0,1,37,2.11055950157113,0.428369026430466,4.13792257876096,0.585711366351637,1.61974863179879,0.277810679753226
"1863",131739,30,"Black","College","Female",0,1,28,1.01207693397238,0.101363088219736,1.85841387891998,0.215436210109034,0.825512214258865,0.0670741818984515
"1864",131741,25,"White",NA,"Male",0,0,3,-0.37190411356489,0.217818397940792,-0.8040306772566,0.473467880703643,-0.0575773262294918,0.165719534093273
"1865",131744,24,"White","College","Female",1,1,4,-0.241995983240084,0.190279991595029,-0.49385596429004,0.422808834857914,0.0506456436770894,0.138811995661646
"1866",131745,30,"White","College","Female",0,1,33,1.34520951642205,0.151193662160476,2.44356040098613,0.250133063238194,1.01910829006702,0.0813065102382627
"1867",131746,24,"White","Some Graduate","Female",1,1,6,-0.0802921871133421,0.161264622389184,-0.221289954705032,0.241859636521128,0.136818517077847,0.080899467496535
"1868",131747,30,"White","Some Graduate","Female",0,1,19,0.610062650365056,0.085837487357289,1.14452881905467,0.161029514523666,0.590827124881497,0.0571580095004699
"1869",131748,18,"White","Graduate","Male",1,0,6,-0.0754773102670005,0.1604870402797,-0.213612826337537,0.237607989839219,0.139503706854897,0.079843030206742
